,codigo,clase,descrip,cod_sector,um,costo_prom,costo_cif,costo_fob,art_venta,art_inv,art_compra,art_gramado,img,estado_venta,composicion,temporada,ligamento,combinacion,especificaciones,acabado,tipo,estetica,ancho,espesor,gramaje_prom,rendimiento,produc_ancho,produc_largo,produc_alto,produc_costo,mnj_x_lotes,cant_retazo,precio_retazo,sistema_liado,tags,visible_web,web_min_stock,shopify_id,tipo_iva,estado
1658,TX08,Fabricado,CAMINERO DE MESA TAFETA,108,Unid,15318.0,0.0,,True,True,True,True,,Normal,POLIESTER,Oto-Inv,Tafetan,,"200CM X 60CM + 6 INDIVIDUALES 45CM X 32CM C/U
MEDIDAS PACK:
24 X 37 CM",Semi Brilloso,Plano,Liso,1.0,0.14,1.0,1.0,6.0,6.0,2.0,,Si,0.0,0.0,N_A,,,,,iva_10,Activo
1659,TX09,Fabricado,CHALINA ESTAMPADO,108,Unid,4058.16,,,True,True,True,True,,Normal,POLIESTER,Permanente,Tafetan,,80 CM POR 75 CM,Semi Brilloso,Plano,Labrado,0.0,0.2,10.0,0.0,0.4,0.4,0.4,,Si,2.0,9300.0,N_A,,,,,iva_10,Activo
1660,TX10,Fabricado,MANTEL NAVIDAD 1.50 X 4,108,Unid,21115.98,,,True,True,True,True,,Normal,100% POLIESTER,Primavera Verano,Tafetan,,150 CM ANCHO X 400 CM LARGO,Mate,Plano,Estampado,0.0,0.32,10.0,0.0,1.5,4.0,4.0,,Si,2.0,20450.0,N_A,,,,,iva_10,Activo
1661,TX100,Fabricado,SABANAS TC FULL,108,Unid,53060.45,,,True,True,True,True,,Normal,50% ALGODON 50% POLIESTER,Permanente,Tafetan,,"SABANA INF: 190CM  X 240CMSABANA SUP: 200 CM X 250CM2FUNDAS 50CM X 70CM",Mate,Plano,Estampado,0.0,0.0,10.0,0.0,2.4,4.35,2.0,,Si,2.0,47350.0,N_A,,,,,iva_10,Activo
1662,TX101,Fabricado,SABANAS TC QUEEN,108,Unid,57617.55,,,True,True,True,True,,Normal,50% ALGODON 50% POLIESTER,Permanente,Tafetan,,"SABANA INF: 210 CM  X 240CMSABANA SUP: 220 CM X 250CM2FUNDAS 50CM X 70CM",Mate,Plano,Estampado,0.0,0.0,10.0,0.0,2.4,4.35,2.0,,Si,2.0,85950.0,N_A,,,,,iva_10,Activo
1663,TX102,Fabricado,MATELASSE COLCHONERIA,108,Mts,33337.0,0.0,,True,True,True,True,,Normal,POLIESTER,Oto-Inv,Tafetan,NINGUNA,ANCHO 220 CM,Semi Brilloso,Plano,Liso,2.2,1.0,1.0,0.0,22.0,0.0,0.0,,Si,2.0,21600.0,N_A,,,,,iva_10,Activo
1664,TX103,Fabricado,MANTEL TROPICAL 390 X 200 CM BQ,108,Unid,12143.4,0.0,,True,True,False,True,,Normal,POLIESTER,Perm,Tafetan,NINGUNA,3.90 CM X 2 METROS,Mate,Plano,Liso,0.0,0.0,10.0,0.0,168.0,508.0,244.0,,Si,2.0,12000.0,N_A,,,,,iva_10,Activo
1665,TX104,Fabricado,MANTITA POLAR INFANTIL,108,Unid,3000.2,,,True,True,False,True,,Normal,POLIESTER,Permanente,Tafetan,NINGUNA,"TAMAÑO80 CM X 90 CM",Mate,Plano,Estampado,0.0,0.0,10.0,0.0,1.68,5.08,2.44,,Si,2.0,3150.0,N_A,,,,,iva_10,Activo
1666,TX105,Fabricado,FRAZADA POLAR LISO,108,Unid,2437.61,0.0,,True,True,False,True,,Normal,POLIESTER,Oto-Inv,Tafetan,NINGUNA,"TAMAÑO
80 CM X 90 CM",Mate,Plano,Liso,0.0,0.0,10.0,0.0,168.0,508.0,244.0,,Si,2.0,2900.0,N_A,,,,,iva_10,Activo
1667,TX106,Fabricado,CONJUNTO P,108,Unid,12805.9,,,True,True,False,True,,Normal,POLIESTER,Permanente,Tafetan,NINGUNA,"CONJUNTO TAMAÑO PCAMPERA: 1.35 METROSFORRO: 1.35 METROSPANTALON: 1.30 METROS",Semi Brilloso,Plano,Liso,0.0,0.0,10.0,0.0,1.68,5.08,2.44,,Si,2.0,12300.0,N_A,,,,,iva_10,Activo
1668,TX107,Fabricado,CONJUNTO M,108,Unid,13100.6,,,True,True,False,True,,Normal,POLIESTER,Permanente,Tafetan,NINGUNA,"CONJUNTO TAMAÑO MCAMPERA: 1.40 METROSFORRO: 1.40 METROSPANTALON: 1.30 METROS",Semi Brilloso,Plano,Liso,0.0,0.0,10.0,0.0,1.68,5.08,2.44,,Si,2.0,12600.0,N_A,,,,,iva_10,Activo
1669,TX108,Fabricado,CONJUNTO G,108,Unid,13768.3,,,True,True,False,True,,Normal,POLIESTER,Permanente,Tafetan,NINGUNA,"GCONJUNTO TAMAÑO GCAMPERA: 1.45 METROSFORRO: 1.45 METROSPANTALON: 1.40 METROS",Semi Brilloso,Plano,Liso,0.0,0.0,10.0,0.0,1.68,5.08,2.44,,Si,2.0,13250.0,N_A,,,,,iva_10,Activo
1670,TX109,Fabricado,CONJUNTO XG,108,Unid,14063.0,,,True,True,False,True,,Normal,POLIESTER,Permanente,Tafetan,NINGUNA,"GCONJUNTO TAMAÑO XGCAMPERA: 1.50 METROSFORRO: 1.50 METROSPANTALON: 1.40 METROS",Semi Brilloso,Plano,Liso,0.0,0.0,10.0,0.0,1.68,5.08,2.44,,Si,2.0,13500.0,N_A,,,,,iva_10,Activo
1671,TX11,Fabricado,MANTEL NAVIDAD 1.50 X 3.50,108,Unid,18479.52,,,True,True,True,True,,Normal,100% POLIESTER,Primavera Verano,Tafetan,,150 CM ANCHO X 350 CM LARGO,Mate,Plano,Estampado,0.0,0.32,10.0,0.0,1.5,3.5,3.5,,Si,2.0,16500.0,N_A,,,,,iva_10,Activo
1672,TX110,Fabricado,SABANAS TC TWIN,108,Unid,42218.6,0.0,,True,True,True,True,,Normal,50% ALGODON 50% POLIESTER,Oto-Inv,Tafetan,,"SABANA INF: 155M  X 250CM
SABANA SUP: 170 CM X 250CM
1FUNDA 50CM X 75CM",Mate,Plano,Estampado,0.0,0.0,10.0,0.0,24.0,435.0,2.0,,Si,2.0,43500.0,N_A,,,,,iva_10,Activo
1673,TX111,Fabricado,JUEGO DE COCINA X 3,108,Unid,19588.29,,,True,True,True,True,,Normal,100% POLISTER,Permanente,Tafetan,,"JUEGO DE COCINA 3 PIEZASFORRO DE GARRAFA: 0.70 MTS X 1.50MTSCORTINA: 1.50 MTS X 1.50 MTSMANTEL: 2.00 MTS X 1.50 MTS",Mate,Plano,Estampado,0.0,0.0,10.0,0.0,1.5,2.0,2.0,,Si,2.0,21150.0,N_A,,,,,iva_10,Activo
1674,TX112,Fabricado,MANTEL LISO BQ 1.50 X 1,108,Unid,3951.67,,,True,True,True,True,,Normal,100% POLISTER,Permanente,Tafetan,,150 CM ANCHO X 100 CM LARGO BORDE QUEMADO A CALOR,Mate,Plano,Estampado,0.0,0.36,10.0,0.0,1.5,1.7,3.0,,Si,2.0,4100.0,N_A,,,,,iva_10,Activo
1678,TX116,Fabricado,FRAZADA TERMICA TWIN,108,Unid,21063.89,20000.0,,True,True,True,True,,Normal,POLIESTER,Oto-Inv,Tafetan,NINGUNA,"TAMAÃ?O
160 CM X 220 CM",Mate,Plano,Liso,0.0,0.0,10.0,0.0,168.0,508.0,244.0,,Si,2.0,22000.0,N_A,,,,,iva_10,Activo
1679,TX117,Fabricado,FRAZADA TERMICA QUEEN,108,Unid,28500.0,28500.0,,True,True,True,True,,Normal,POLIESTER,Oto-Inv,Tafetan,NINGUNA,"TAMAÃ?O
240 CM X 220 CM",Mate,Plano,Liso,1.0,0.0,1.0,0.0,168.0,508.0,244.0,,Si,2.0,31350.0,N_A,,,,,iva_10,Activo
1680,TX118,Fabricado,BANDERA PY (TERMINADO),108,Unid,5114.0,,,True,True,True,True,,Normal,POLIESTER,Permanente,Jacquard,,,Semi Brilloso,Plano,Labrado,0.0,0.0,10.0,0.0,1.4,1.4,1.4,,Si,2.0,7350.0,N_A,,,,,iva_10,Activo
1681,TX119,Fabricado,FRAZADA VELBOA INFANTIL TWIN,108,Unid,38126.0,38126.0,,True,True,False,True,,Normal,POLIESTER,Oto-Inv,Tafetan,NINGUNA,"TAMAÃ?O
160 CM X 200 CM",Mate,Plano,Liso,0.0,0.0,10.0,0.0,168.0,508.0,244.0,,Si,2.0,41950.0,N_A,,,,,iva_10,Activo
1682,TX12,Fabricado,MANTEL NAVIDAD 1.50 X 3,108,Unid,12705.9,0.0,,True,True,True,True,,Normal,100% POLIESTER,Oto-Inv,Tafetan,,150 CM ANCHO X 300 CM LARGO,Mate,Plano,Estampado,0.0,0.32,10.0,0.0,15.0,3.0,3.0,,Si,0.0,0.0,N_A,,,,,iva_10,Activo
1683,TX120,Fabricado,FRAZADA POLAR INFANTIL TWIN,108,Unid,15677.13,18239.0,,True,True,False,True,,Normal,POLIESTER,Oto-Inv,Tafetan,NINGUNA,"TAMAÃ?O
160 CM X 200 CM",Mate,Plano,Liso,0.0,0.0,10.0,0.0,168.0,508.0,244.0,,Si,2.0,20050.0,N_A,,,,,iva_10,Activo
1684,TX121,Fabricado,BANDERA BR (TERMINADO),108,Unid,4933.0,4933.0,,True,True,True,True,,Normal,POLIESTER,Oto-Inv,Jacquard,,,Semi Brilloso,Plano,Labrado,1.5,0.0,10.0,0.0,14.0,14.0,14.0,,Si,2.0,5450.0,N_A,,,,,iva_10,Activo
1685,TX122,Fabricado,BANDERA ARG (TERMINADO),108,Unid,4869.0,4869.0,,True,True,True,True,,Normal,POLIESTER,Oto-Inv,Jacquard,,,Semi Brilloso,Plano,Labrado,1.5,0.0,10.0,0.0,14.0,14.0,14.0,,Si,2.0,5350.0,N_A,,,,,iva_10,Activo
1689,TX126,Fabricado,ALMOHADA 65X45 CM,108,Unid,6925.8,0.0,,True,True,False,True,,Normal,POLIESTER,Oto-Inv,Tafetan,NINGUNA,"TAMAÃ?O
1.60 CM X 2.20 CM",Mate,Plano,Liso,1.6,0.0,10.0,0.0,168.0,508.0,244.0,,Si,2.0,0.0,N_A,,,,,iva_10,Activo
1690,TX127,Fabricado,EDREDONES PAC KING,108,Unid,40731.6,,,True,True,False,True,,Normal,POLIESTER,Permanente,Tafetan,NINGUNA,"TAMAÃ?O240 CM X 260 CMTEJIDO MICROFIBRA",Mate,Plano,Liso,0.0,0.0,10.0,0.0,1.68,5.08,2.44,,Si,2.0,72250.0,N_A,,,,,iva_10,Activo
1691,TX128,Fabricado,BOLSO PLEGABLE,108,Unid,7699.84,0.0,,True,True,False,True,,Normal,POLIESTER,Oto-Inv,Tafetan,NINGUNA,"MEDIDAS 52 X 50 CM
POR CADA 1.20 METROS SALE 5 BOLSOS",Mate,Plano,Liso,0.0,0.0,10.0,0.0,168.0,508.0,244.0,,Si,0.0,0.0,N_A,,,,,iva_10,Activo
1693,TX13,Fabricado,MANTEL NAVIDAD 1.50 X 2.50,108,Unid,10592.3,0.0,,True,True,True,True,,Normal,100% POLIESTER,Oto-Inv,Tafetan,,150 CM ANCHO X 250 CM LARGO,Mate,Plano,Estampado,0.0,32.0,10.0,0.0,15.0,25.0,25.0,,Si,0.0,0.0,N_A,,,,,iva_10,Activo
1699,TX135,Fabricado,MANTEL TROPICAL 200 X 150 CM BQ,108,Unid,11680.24,0.0,,True,True,False,True,,Normal,POLIESTER,Perm,TAFETAN,NINGUNA,200 X 150 CM,Mate,Plano,Liso,0.0,0.0,10.0,0.0,168.0,508.0,244.0,,Si,0.0,0.0,N_A,,,,,iva_10,Activo
1700,TX136,Fabricado,CATALOGO-DIOLEN LISO,108,Unid,,0.0,,True,True,False,True,,Normal,100% POLIESTER,Perm,TAFETAN,NINGUNA,CATALOGO 3X5 PARA MAYORISTA,Mate,Punto,Liso,,0.0,,0.0,0.0,0.0,0.0,,Si,0.0,0.0,N_A,,,,,iva_10,Activo
1701,TX137,Fabricado,SABANAS JULIA 320 HILOS SUPER KING,108,Unid,177716.0,0.0,,True,True,False,True,,Normal,100% ALGODON,Perm,,,"SABANA AJUSTABLE 200 X 200 + 40 CM (COSTURA 5 CM CADA  LADO)
SUPERIOR 285 X 300
FUNDA 74 X 50",Mate,Punto,Liso,,0.0,,0.0,2.0,2.0,4.0,,Si,0.0,0.0,N_A,,,,,iva_10,Activo
1702,TX138,Fabricado,FUNDA 320 HILOS JULIA,108,Unid,15232.8,15000.0,,True,True,True,True,,Normal,100% ALGODON,Perm,TAFETAN,,FUNDA 74 X 50 CM,Mate,Punto,Liso,50.0,2.0,100.0,0.0,5.0,74.0,0.0,,Si,0.0,0.0,N_A,,,,,iva_10,Activo
1703,TX139,Fabricado,SABANA TWIN PERCAL COTTON INFANTIL,108,Unid,92316.25,0.0,,True,True,False,True,,Normal,100% ALGODON,Perm,TAFETAN,,"1 AJUSTABLE 100 X 200 + 40 (10 CM DE COSTURA)
1 AJUSTABLE 200 X 285
1 FUNDA 74 X 50
1 BOLSO",Mate,Punto,Estampado,,0.0,,0.0,100.0,200.0,40.0,,Si,0.0,0.0,N_A,,,,,iva_10,Activo
1704,TX14,Fabricado,MANTEL NAVIDAD 1.50 X 2,108,Unid,10570.14,0.0,,True,True,True,True,,Normal,100% POLIESTER,Oto-Inv,Tafetan,,150 CM ANCHO X 200 CM LARGO,Mate,Plano,Estampado,0.0,0.32,10.0,0.0,15.0,2.0,2.0,,Si,0.0,0.0,N_A,,,,,iva_10,Activo
1705,TX140,Fabricado,MANTEL TROPICAL BQ 75 X 75 CM,108,Unid,2963.75,0.0,,True,True,True,True,,Normal,100% POLIESTER,Perm,TAFETAN,,,Mate,Plano,Liso,75.0,1.0,1.0,1.0,75.0,75.0,750.0,,Si,0.0,0.0,N_A,,,,,iva_10,Activo
1706,TX141,Fabricado,MANTEL LISO BQ 220 X 220 CM,108,Unid,19701.0,0.0,,True,True,True,True,,Normal,100% POLIESTER,Perm,TAFETAN,,,Mate,Plano,Liso,225.0,1.0,1.0,1.0,22.0,22.0,0.0,,Si,0.0,0.0,N_A,,,,,iva_10,Activo
1707,TX142,Fabricado,SABANA TWIN 320 HILOS LISO,108,Unid,114246.0,0.0,,True,True,True,True,,Normal,ALGODON 100%,Perm,TAFETAN,,"1 AJUSTABLE 100 X 200 + 40 (10 CM DE COSTURA)
1 AJUSTABLE 200 X 285
1 FUNDA 74 X 50
1 BOLSO",Mate,Punto,Liso,1.0,1.0,1.0,1.0,1.0,2.0,40.0,,Si,0.0,0.0,N_A,,,,,iva_10,Activo
1708,TX143,Fabricado,FUNDA 200 HILOS,108,Unid,9765.17,0.0,,True,True,True,True,,Normal,ALGODON 100%,Perm,TAFETAN,,MEDIDA 74CM X 50CM,Mate,Punto,Liso,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,Si,0.0,0.0,N_A,,,,,iva_10,Activo
1713,TX148,Fabricado,REEEUTILIZARR,108,Mts,1501.63,0.0,,True,True,True,True,,Normal,100% POLIESTER,Perm,TAFETAN,,,Mate,Plano,Liso,35.0,1.0,1.0,1.0,0.0,0.0,0.0,,Si,0.0,0.0,N_A,,,,,iva_10,Activo
1714,TX149,Fabricado,SERVILLETA BQ 45X45 CM,108,Unid,889.91,0.0,,True,True,True,True,,Normal,100% POLIESTER,Perm,TAFETAN,NINGUNA,BORDE QUEMADO,Mate,Plano,Liso,35.0,1.0,1.0,1.0,35.0,35.0,1.0,,Si,0.0,0.0,N_A,,,,,iva_10,Activo
1715,TX15,Fabricado,MANTEL NAVIDAD 1.50 X 1.90,108,Unid,10042.85,0.0,,True,True,True,False,,Normal,100% POLIESTER,Oto-Inv,Tafetan,,150 CM ANCHO X 190 CM LARGO,Mate,Plano,Estampado,1.0,0.32,10.0,1.0,15.0,19.0,19.0,,Si,0.0,0.0,N_A,,false,,,iva_10,Activo
1716,TX150,Fabricado,REUTILIZZZZZZA,108,Unid,3556.5,0.0,,True,True,True,True,,Normal,100% TAFETAN,Perm,TAFETAN,NINGUNO,,Mate,Plano,Liso,,0.0,,0.0,9.0,9.0,1.0,,Si,0.0,0.0,N_A,,,,,iva_10,Activo
1717,TX151,Fabricado,PACK RIEL ALUMINIO,108,Unid,68728.6,0.0,,True,True,True,True,,Normal,,Perm,,,,Mate,Punto,Liso,1.0,1.0,1.0,1.0,1.0,67.0,1.0,,Si,0.0,0.0,N_A,,,,,iva_10,Activo
1719,TX153,Fabricado,BATA MICROFIBRA (G),108,Unid,7460.0,0.0,,True,True,True,True,,Normal,100% POLIESTER,Perm,TAFETAN,NINGUNO,,Semi Brilloso,Punto,Liso,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,Si,0.0,0.0,N_A,,,,,iva_10,Activo
1720,TX154,Fabricado,FUNDAS TC,108,Unid,17331.2,0.0,,True,True,True,True,,Normal,50% POLIESTER 50% ALGODON,Perm,TAFETAN,NINGUNA,"
1 FUNDA: 45 X 70 CM
",Mate,Punto,Liso,0.0,0.0,10.0,0.0,0.0,0.0,0.0,,Si,0.0,0.0,N_A,,,,,iva_10,Activo
1721,TX155,Fabricado,SABANA SUPERIOR TC,108,Unid,16248.0,0.0,,True,True,True,True,,Normal,50% POLIESTER 50% ALGODON,Perm,TAFETAN,NINGUNA, 150 CM X 250 CM,Mate,Punto,Liso,1.5,0.0,1.0,0.0,0.0,0.0,0.0,,Si,0.0,0.0,N_A,,,,,iva_10,Activo
1722,TX156,Fabricado,SABANAS TWIN AJUSTABLE TC,108,Unid,13540.0,0.0,,True,True,True,True,,Normal,50% POLIESTER 50%ALGODON,Perm,TAFETAN,NINGUNA,90X190+15 CM,Mate,Punto,Liso,0.9,0.0,1.0,0.0,0.0,0.0,0.0,,Si,0.0,0.0,N_A,,,,,iva_10,Activo
1723,TX157,Fabricado,TOALLA MICROFIBRA 50 X 90 CM,108,Unid,10362.61,0.0,,True,True,True,True,,Normal,100% POLIESTER,Perm,,,,Mate,Punto,Liso,0.5,0.0,205.0,0.0,0.5,0.9,0.01,,Si,0.0,0.0,N_A,,,,,iva_10,Activo
1724,TX158,Fabricado,MANTEL JACQUARD PREMIUM BQ 150 X 150 CM,108,Unid,8016.0,0.0,,True,True,True,True,,Normal,100% POLIESTER,Perm,,,150 X 150 CM BORDE CALADOS,Mate,Punto,Liso,1.5,0.0,10.0,0.0,15.0,15.0,0.0,,Si,0.0,0.0,N_A,,,,,iva_10,Activo
1725,TX159,Fabricado,MANTEL JACQUARD PREMIUM BQ 150 X 320 CM,108,Unid,17101.0,0.0,,True,True,True,True,,Normal,100% POLIESTER,Perm,,,150 X 320 BORDE CALADO,Mate,Punto,Liso,1.5,0.0,10.0,0.0,15.0,32.0,0.0,,Si,0.0,0.0,N_A,,,,,iva_10,Activo
1726,TX16,Fabricado,MANTEL NAVIDAD 1.50 X 1.50,108,Unid,7332.0,0.0,,True,True,True,True,,Normal,100% POLIESTER,Oto-Inv,Tafetan,,150 CM ANCHO X 150 CM LARGO,Mate,Plano,Estampado,0.0,0.32,10.0,0.0,15.0,15.0,15.0,,Si,0.0,0.0,N_A,,,,,iva_10,Activo
1727,TX160,Fabricado,MANTEL JACQUARD PREMIUM BQ 150 X 400 CM,108,Unid,21376.0,0.0,,True,True,True,True,,Normal,100% POLIESTER,Perm,,,,Mate,Punto,Liso,1.5,0.0,10.0,0.0,15.0,4.0,0.0,,Si,0.0,0.0,N_A,,,,,iva_10,Activo
1728,TX161,Fabricado,MANTEL JACQUARD PREMIUM BQ 150 X 220 CM,108,Unid,11756.8,0.0,,True,True,True,True,,Normal,100% POLIESTER,Perm,,,150 X 220 BORDES CALADO,Mate,Punto,Liso,1.5,0.0,10.0,0.0,15.0,22.0,0.0,,Si,0.0,0.0,N_A,,,,,iva_10,Activo
1729,TX162,Fabricado,MANTEL JACQUARD PREMIUM BQ 150 X 250 CM,108,Unid,13360.0,0.0,,True,True,True,True,,Normal,100% POLIESTER,Perm,,,150 X 250 BORDE CALADO,Mate,Punto,Liso,1.5,0.0,10.0,0.0,15.0,25.0,0.0,,Si,0.0,0.0,N_A,,,,,iva_10,Activo
1730,TX163,Fabricado,MANTEL LISO 1.50 X 4,108,Unid,15903.2,0.0,,True,True,True,True,,Normal,100% POLISTER,Oto-Inv,Tafetan,,150 CM ANCHO X 400 CM LARGO,Mate,Plano,Liso,1.5,0.32,100.0,0.0,1.5,4.0,1.0,15903.2,Si,0.0,0.0,N_A,,,,,iva_10,Activo
1731,TX164,Fabricado,MANTEL LISO BQ REDONDO,108,Unid,23993.09,0.0,,True,True,True,True,,Normal,100% POLISTER,Oto-Inv,Tafetan,,,Mate,Plano,Liso,2.4,0.0,2.4,0.0,0.0,0.0,0.0,,Si,0.0,0.0,N_A,,,,,iva_10,Activo
1733,TX166,Fabricado,SERVILLETA BROCATO 45CM X 45CM,108,Unid,1035.96,0.0,,True,True,True,True,,Normal,,Perm,,,,Mate,Punto,Liso,0.45,0.0,10.0,0.0,45.0,45.0,0.0,,Si,0.0,0.0,N_A,,,,,iva_10,Activo
1734,TX167,Fabricado,FRAZADA POLAR LISO 160 X 200,108,Unid,18270.0,0.0,,True,True,True,True,,Normal,,Oto-Inv,,,frazada 160 x 200 + 5 cm para costura,Mate,Punto,Liso,1.6,0.0,10.0,0.0,0.0,0.0,0.0,,Si,0.0,0.0,Manual,,,,,iva_10,Activo
1735,TX168,Fabricado,MANTEL TROPICAL 210 X 210 CM BQ,108,Unid,18995.08,0.0,,True,True,True,True,,Normal,,Oto-Inv,,,,Mate,Punto,Liso,0.0,0.0,10.0,0.0,0.0,0.0,0.0,,Si,0.0,0.0,Manual,,,,,iva_10,Activo
1736,TX169,Fabricado,MANTEL TROPICAL 120 X 120 CM BQ,108,Unid,11043.65,0.0,,True,True,True,True,,Normal,,Oto-Inv,,,,Mate,Punto,Liso,0.0,0.0,10.0,0.0,12.0,12.0,0.0,,Si,0.0,0.0,Manual,,,,,iva_10,Activo
1737,TX17,Fabricado,MANTEL NAVIDAD BQ 1.50 X 2,108,Unid,8422.0,,,True,True,True,True,,Normal,100% POLIESTER,Primavera Verano,Tafetan,,150 CM ANCHO X 200 CM LARGO BORDES CORTADOS POR CALOR,Mate,Plano,Estampado,0.0,0.36,10.0,0.0,1.5,2.0,2.0,,Si,2.0,10400.0,N_A,,,,,iva_10,Activo
1738,TX170,Fabricado,MANTEL ESTAMPADO REDONDO BQ,108,Unid,15800.0,0.0,,True,True,True,True,,Normal,,Oto-Inv,,,,Mate,Punto,Liso,0.0,0.0,10.0,0.0,0.0,0.0,0.0,,Si,0.0,0.0,Manual,,,,,iva_10,Activo
1739,TX171,Fabricado,MANTEL BROCATO 140 X 140 CM BQ,108,Unid,9876.17,0.0,,True,True,True,True,,Normal,,Oto-Inv,,,,Mate,Punto,Liso,1.4,0.0,0.0,0.0,14.0,14.0,0.0,,Si,0.0,0.0,Manual,,,,,iva_10,Activo
1740,TX172,Fabricado,HORMIFORTE DENSIFICADO SIN ABRILL,108,Mts,4729.0,6999.0,,True,True,True,True,,Normal,,Perm,,,,Mate,Punto,Liso,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Si,0.0,0.0,Manual,,,,,iva_10,Activo
1741,TX173,Fabricado,MANTEL TROPICAL 300 x 300 CM BQ,108,Unid,38988.77,0.0,,True,True,False,True,,Normal,POLIESTER,Perm,Tafetan,NINGUNA,300x300 cm,Mate,Plano,Liso,0.0,0.0,10.0,0.0,168.0,508.0,244.0,,Si,2.0,12000.0,Manual,,,,,iva_10,Activo
1742,TX174,Fabricado,SERVILLETA TROPICAL 40CM X 40CM BQ,108,Unid,581.38,0.0,,True,True,True,True,,Normal,,Perm,,,,Mate,Punto,Liso,0.45,0.0,10.0,0.0,45.0,45.0,0.0,,Si,0.0,0.0,Manual,,,,,iva_10,Activo
1743,TX175,Fabricado,TOALLAS DE MICROFIBRA,108,Unid,9000.0,0.0,,True,True,True,True,,Normal,,Perm,,,,Mate,Punto,Liso,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,Si,0.0,0.0,Manual,,,,,iva_10,Activo
1744,TX176,Fabricado,SABANA AJUSTABLE TC 80 X 190 + 30 CM,108,Unid,14092.54,0.0,,True,True,True,True,,Normal,pOLIESTER/ALGODON,Perm,TAFETAN,NINGUNA,"TELA SUAVE, TUPIDA Y RESISTENTE",Mate,Plano,Estampado,80.0,0.0,0.0,0.0,0.0,0.0,0.0,,Si,0.0,0.0,Manual,,,,,iva_10,Activo
1745,TX177,Fabricado,SABANA AJUSTABLE TC 100 X 190 + 30 CM,108,Unid,16036.33,0.0,,True,True,True,True,,Normal,50%POLIESTER 50%ALGODÓN,Perm,Tafetan,NINGUNA,"TELA SUAVE, TUPIDA Y RESISTENTE",Mate,Plano,Estampado,1.0,0.0,9.0,9.0,0.0,0.0,0.0,,Si,0.0,0.0,Manual,,,,,iva_10,Activo
1746,TX178,Fabricado,SABANA AJUSTABLE TC 120 X 190 + 30 CM,108,Unid,33500.0,0.0,,True,True,True,True,,Normal,50%POLIESTER 50%ALGODÓN,Perm,Tafetan,NINGUNA,"TELA SUAVE, TUPIDA Y RESISTENTE",Mate,Plano,Labrado-Estampado,120.0,0.0,1.0,0.0,0.0,0.0,0.0,,Si,0.0,0.0,Manual,,,,,iva_10,Activo
1747,TX179,Fabricado,SABANA AJUSTABLE TC 140 X 190 + 30 CM,108,Unid,19923.93,0.0,,True,True,True,True,,Normal,50%POLIESTER 50%ALGODÓN,Perm,Tafetan,NINGUNA,"TELA SUAVE, TUPIDA Y RESISTENTE",Mate,Plano,Estampado,140.0,0.0,0.0,0.0,0.0,0.0,0.0,,Si,0.0,0.0,Manual,,,,,iva_10,Activo
1748,TX18,Fabricado,MANTEL NAVIDAD BQ 1.50 X 2.50,108,Unid,10527.5,,,True,True,True,True,,Normal,100% POLIESTER,Primavera Verano,Tafetan,,150 CM ANCHO X 250 CM LARGO BORDES CORTADOS POR CALOR,Mate,Plano,Estampado,0.0,0.36,10.0,0.0,1.5,2.5,2.5,,Si,2.0,11900.0,N_A,,,,,iva_10,Activo
1749,TX180,Fabricado,SABANA AJUSTABLE TC 160 X 200 + 40 CM,108,Unid,49000.0,,,True,True,True,True,,Normal,50%POLIESTER 50%ALGODÓN,Perm,Tafetan,NINGUNA,"TELA SUAVE, TUPIDA Y RESISTENTE",Mate,Plano,Estampado,160.0,0.0,0.0,0.0,,,,,Si,,,Manual,,,,,iva_10,Activo
1750,TX181,Fabricado,SABANA AJUSTABLE TC 180 X 200 + 40 CM,108,Unid,45000.0,0.0,,True,True,True,True,,Normal,50%POLIESTER 50%ALGODÓN,Perm,Tafetan,NINGUNA,"TELA SUAVE, TUPIDA Y RESISTENTE",Mate,Plano,Liso,180.0,0.0,0.0,0.0,0.0,0.0,0.0,,Si,0.0,0.0,Manual,,,,,iva_10,Activo
1751,TX182,Fabricado,SABANA AJUSTABLE TC 200 X 200 + 40 CM,108,Unid,49000.0,0.0,,True,True,True,True,,Normal,50%POLIESTER 50%ALGODÓN,Perm,Tafetan,NINGUNA,"TELA SUAVE, TUPIDA Y RESISTENTE",Mate,Plano,Estampado,200.0,0.0,0.0,0.0,0.0,0.0,0.0,,Si,0.0,0.0,Manual,,,,,iva_10,Activo
1752,TX183,Fabricado,MANTEL LISO BQ XL 286X286,108,Mts,30721.06,0.0,,True,True,True,True,,Normal,POLIESTER,Perm,NINGUNO,NINGUNO,TELA SUAVE DE POLIESTER,Mate,Plano,Liso,3.0,0.0,135.0,0.0,286.0,286.0,0.0,,Si,0.0,0.0,Tubo,,,,,iva_10,Activo
1753,TX184,Fabricado,MANTEL LISO BQ XL 286X216,108,Mts,23305.63,0.0,,True,True,True,True,,Normal,POLIESTER,Perm,NINGUNO,NINGUNO,TELA SUAVE DE POLIESTER,Mate,Plano,Liso,3.0,0.0,135.0,0.0,286.0,216.0,0.0,,Si,0.0,0.0,Tubo,,,,,iva_10,Activo
